lemma,count
ἀνακραθή,1
ὑποσύγχυτος,1
πολυμιγία,1
παρέλθων,1
σπέρμα,1
ἀφανισθές,1
οἴχητας,1
πρότρετα,1
μάλα,1
χρηματίζουσα,1
βραδύνων,1
ὑπερβάλλον,1
θύω,1
Πάσχα,1
ἑρμηνεύθης,1
ἀνενδόια,1
σύντονος,1
ἀμεταστρεπτίος,1
ἐλευθερία,1
προσδοκήσαστος,1
ὑπηγμένος,1
προτρέπω,1
ἐνδιδόνης,1
κατασυράνης,1
βιάσασθα,1
ἀντισχός,1
ἔφοδος,1
ἀμύνω,1
ἀγωνιστής,1
ἀθλόν,1
ταὐτός,1
κήρ,1
ἀναμάξητα,1
μιμητός,1
ἀπόστραφος,1
γενεά,1
ἀθλητής,1
βραβεῖος,1
ἠξιώθης,1
ἀγωνοθετοῦσος,1
προτεινοῦσος,1
ἁθλάς,1
κατάλυσος,1
πάντος,1
πονή,1
ἀπόνασθα,1
κατάμενος,1
συνοικός,1
ἔξαρχος,1
μετανάστη,1
ἀσκήτης,1
νῆπις,1
γαλάκτωδος,1
καταβαίνης,1
κεκωλυμένος,1
ἐντυγχάνης,1
δελεαζόυσι,1
παραλαμβάνω,1
ἀφθονία,1
ἀπονία,1
φιλόδωρος,1
ἐπισφραγίζωμες,1
„ἔσομαι,1
ἐπιλίπος,1
[παντὸς,1
ἀδιάφθορος,1
ἄμια,1
γεννάω,1
κουροτροφέω,1
μέλετα,1
ἀσκήσης,1
ἡσυχάζουσις,1
ἀναδίδος,1
προμηθεῖος,1
αὐτοματιζέμενος,1
ἄφεσις,1
ἀφίημι,1
ἐπιβολή,1
ἐνεργειός,1
ἠλευθέρωτος,1
ὑόμενος,1
ἐπομβρός,1
θαυμασιός,1
περικαλλῆς,1
ὀδίνη,1
ἀμβλωθρίδια,1
ἠλιτόμηνος,1
ἐπίνιφος,1
ἄρδη,1
ὁλόκληρος,1
γεννάτης,1
μυριάκις,1
πάσχω,1
διηγέομαι,1
αἰσχύνω,1
γραφή,1
συνθείνης,1
ἄγονος,1
στεῖρος,1
ἄπρακτος,1
ἀπάλληγος,1
κακίς,1
οἰήσης,1
ἀνοίγνυσθα,1
συγκλεία,1
ἐξαίφνης,1
γενόμημος,1
ἐπινίφομει,1
σπείρωμενος,1
ἄνωθεν,1
κατοχή,1
ἔνθεος,1
κορυβαντία,1
παρών,1
ἐμαυτός,1
ὀξυδερκές,1
ἐνάργεια,1
ἐάς,1
σαφίστημι,1
δειξής,1
ἀξιόρατος,1
ἀξιοθέατος,1
ἀξιέραστος,1
μεταβάλλον,1
γλυκαίνη,1
ἡδύσματος,1
παράρτυμα,1
τρέφος,1
σωτήριος,1
„ἔδειξεν,1
ἐμβάλλω,1
ἡδώραος,1
χέω,1
πλαδής,1
γλυκά,1
ἡμερωθός,1
ἐπαγγέλλητος,1
παραδείθω,1
δορυφορούμευμειος,1
μεσαίτατος,1
κεκλήρωτος,1
βλέπων,1
ἐσπούδασις,1
ἀντιδός,1
ὑπερβή,1
μεταχαράττειος,1
μάθησις,1
νόμισμα,1
ὅππερος,1
φάος,1
διοίγνυσις,1
ὦτος,1
τηλαυγεστήρ,1
καταλήψις,1
καταλαμβάν,1
ὄργανος,1
ἀρχέτυπον,1
[ἡλίου],1
εἰκοί,1
ἐπίσταμαι,1
νικάω,1
δεδημιουργήκης,1
γεγόνοτος,1
ἱδρυκένης,1
βεβαιότης,1
προσβαλές,1
εἴδησις,1
κατάλη,1
εὐπρεπή,1
ὑφηγέισθης,1
ἀγνοέω,1
ὠφέλητος,1
τεχνός,1
ἐπιστημός,1
ἀνωμολόγης,1
παρατετηρημένως,1
ἐνεστότης,1
ὑποσχέσης,1
προδιώρισται,1
δείκνυμις,1
„ἥν,1
μαρτυρία,1
πίστερος,1
ἐπιστεύσες,1
ἀποτέλεσμα,1
ἐπιδεικνύμνυς,1
εὐχάριστος,1
προσδοκία,1
ἀρτηθεῖσα,1
ἐκκρεμασθείσης,1
ἀνενδοίαστος,1
νομίσαρος,1
ὑπόσχομενος,1
βαβαιότης,1
εὕρης,1
„ἐπίστευσεν,1
ἐπιδέίξ,1
„ἔδειξα,1
ἐκεῖ,1
εἰσέλλομαι,1
νομίση,1
καθαίρεσις,1
πάνομαι,1
ὑπολάμβανος,1
ἀπερίσκεπτος,1
εὔηθος,1
οἰηθήνης,1
διανέμεσθα,1
νήπιος,1
χώρη,1
ὀνομαζόμενος,1
ἄσκησις,1
ἔπειτα,1
κτητός,1
κτῆσασθα,1
ἔνειμι,1
ἀδύνατος,1
καθάρος,1
ἐπιδεικνύμης,1
οἰκειός,1
ἐχοῦσος,1
„πᾶς,1
ἀκούς,1
πλῆξις,1
περιαυγήστατον,1
μηνύεις,1
„ὑμεῖς,1
ἑωρακατής,1
λελαλάζω,1
ἑρατός,1
„φωνὴν,1
ὁμοίωμος,1
περιττός,1
τεμνομένης,1
δεόντως,1
εἰσάγω,1
προειπός,1
„ὁμοίωμα,1
εἴδετας,1
προσυπακούμηκος,1
μεριζόμενος,1
καινός,1
ξένως,1
κεκαινούργακος,1
ὑπεξῃρημένης,1
ὁράτος,1
θερμός,1
ψυχρός,1
τραχέης,1
μάλαξ,1
σκληρός,1
ὁράσ,1
ἐξετασθήσεος,1
δοκιμασθήσθος,1
δύο,1
ἀόρα,1
ἠχεῖος,1
κίρνατος,1
καταφεύγης,1
ἀκρατός,1
φθάνων,1
λεπτός,1
ἀκραιφνός,1
ὀξύτης,1
αὐκός,1
ἐπίδειξ,1
δεύτερα,1
αὔξησις,1
ποσός,1
παραύξησις,1
„ἰδοὺ“,1
